UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.144,-0.377,1.618,-0.156,-4.036,1.618,-1.528,9.167,3.750,159.091,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.153,-0.374,1.618,-0.152,-4.007,1.618,-1.490,9.167,3.797,160.024,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.161,-0.371,1.618,-0.148,-3.978,1.618,-1.452,9.167,3.843,160.946,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.169,-0.368,1.618,-0.144,-3.949,1.618,-1.415,9.167,3.889,161.820,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.178,-0.365,1.618,-0.140,-3.923,1.618,-1.379,9.167,3.932,162.657,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.186,-0.362,1.619,-0.136,-3.896,1.619,-1.345,9.167,3.974,163.420,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.194,-0.359,1.619,-0.132,-3.869,1.619,-1.312,9.167,4.017,164.093,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.203,-0.357,1.619,-0.129,-3.844,1.619,-1.282,9.167,4.055,164.648,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.211,-0.354,1.620,-0.126,-3.817,1.620,-1.251,9.167,4.095,165.161,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.219,-0.351,1.620,-0.123,-3.792,1.620,-1.224,9.167,4.132,165.592,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.228,-0.348,1.621,-0.120,-3.767,1.621,-1.198,9.167,4.168,165.986,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.236,-0.345,1.622,-0.117,-3.741,1.622,-1.172,9.167,4.204,166.365,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.244,-0.343,1.622,-0.114,-3.716,1.622,-1.147,9.167,4.240,166.718,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.253,-0.340,1.623,-0.112,-3.690,1.623,-1.123,9.167,4.275,167.046,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.264,-0.337,1.624,-0.109,-3.665,1.624,-1.100,9.167,4.309,167.338,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,432.270,-0.334,1.625,-0.107,-3.639,1.625,-1.080,9.167,4.342,167.626,
