UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.906,-0.010,1.188,-0.346,-0.031,1.188,-3.248,-1.000,0.302,43.102,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.914,-0.008,1.191,-0.345,-0.024,1.191,-3.248,-1.000,0.301,40.693,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.922,-0.007,1.194,-0.345,-0.017,1.194,-3.245,-1.000,0.301,38.153,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.931,-0.006,1.195,-0.345,-0.014,1.195,-3.243,-1.000,0.302,37.880,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.939,-0.004,1.198,-0.345,-0.007,1.198,-3.238,-1.000,0.305,35.562,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.948,-0.001,1.204,-0.344,0.005,1.204,-3.228,-1.000,0.309,31.186,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.956,0.001,1.207,-0.343,0.013,1.207,-3.221,-1.000,0.314,28.998,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.965,0.001,1.207,-0.343,0.016,1.207,-3.215,-1.000,0.318,29.015,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.972,0.003,1.210,-0.342,0.023,1.210,-3.206,-1.000,0.324,26.996,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.981,0.005,1.213,-0.341,0.032,1.213,-3.196,-1.000,0.332,25.098,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.989,0.009,1.219,-0.339,0.046,1.219,-3.178,-1.000,0.345,21.306,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.999,0.011,1.221,-0.338,0.053,1.221,-3.164,-1.000,0.356,19.787,
